Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDF59,OUT027,2770.8198
FDT35,OUT049,3340.297
NCJ19,OUT035,870.37317
FDT35,OUT018,3158.9648
FDI48,OUT046,1006.52167
DRC24,OUT019,319.6468
NCZ05,OUT017,1746.9957
FDJ57,OUT049,5069.246
FDX11,OUT017,2682.6145
FDE09,OUT035,1720.2223
NCK06,OUT049,1820.87
DRE37,OUT017,2911.0525
FDV56,OUT046,1852.4778
FDY43,OUT017,2896.4788
FDV35,OUT013,3044.8096
FDF05,OUT019,707.7075
FDA36,OUT035,3377.9106
FDS13,OUT027,7891.1704
FDU47,OUT013,2442.915
FDI36,OUT010,399.39496
FDH48,OUT046,1307.7891
FDZ14,OUT013,1873.8445
FDS46,OUT013,2094.1917
FDE21,OUT017,1956.7898
FDA26,OUT049,3034.3035
FDV12,OUT046,1715.951
FDL46,OUT019,251.12364
FDN57,OUT013,2669.0244
NCJ18,OUT017,1459.8468
FDO36,OUT045,2805.0378
FDX55,OUT018,3432.6174
FDT25,OUT019,300.08658
FDD16,OUT049,1140.6084
NCX18,OUT013,3327.1235
NCG55,OUT018,1415.8207
NCV18,OUT049,1209.129
NCS18,OUT035,1719.0068
FDC37,OUT045,1536.4425
FDE47,OUT046,1555.7382
DRG49,OUT019,573.44696
FDC39,OUT049,3198.0293
FDH24,OUT019,394.9291
FDV39,OUT027,6120.3687
NCL17,OUT045,2083.682
NCY53,OUT035,1969.3196
FDH52,OUT013,950.2745
NCD19,OUT018,596.78827
FDI44,OUT046,1177.6755
DRD49,OUT027,6535.7754
FDN08,OUT035,1930.4419
FDO20,OUT027,8006.702
FDY02,OUT046,4425.194
FDX23,OUT045,1381.8124
FDX01,OUT017,2309.2078
FDH20,OUT027,3025.422
NCX41,OUT017,3150.9253
FDD21,OUT027,3557.1296
DRH11,OUT019,163.84245
DRE60,OUT018,3429.4407
FDB10,OUT013,4246.978
FDH38,OUT013,2236.5825
NCL07,OUT018,528.52844
FDD48,OUT046,1709.5562
NCT54,OUT027,2518.8713
FDF32,OUT027,6215.457
DRH51,OUT045,1358.2113
DRG03,OUT035,2255.5337
NCY42,OUT019,320.82736
FDH32,OUT017,1583.6874
NCJ06,OUT027,3017.329
FDH47,OUT027,2270.0295
FDZ08,OUT018,1058.5726
FDK16,OUT017,1259.5322
DRG01,OUT018,801.4508
NCM53,OUT027,2906.643
NCB07,OUT035,2966.4119
NCZ06,OUT035,3866.565
FDU48,OUT049,1918.3536
NCB55,OUT027,1889.0271
FDP15,OUT013,5750.3
FDF17,OUT046,3078.6965
NCN06,OUT049,2400.0293
DRM48,OUT018,526.40027
FDH10,OUT046,2913.2632
FDC60,OUT018,1377.805
FDE35,OUT018,601.30786
DRI23,OUT013,2591.3804
NCR38,OUT013,4463.977
FDP04,OUT035,1097.7156
NCW17,OUT045,2111.4834
FDX34,OUT017,1991.3295
NCK53,OUT045,1487.8838
NCO54,OUT010,114.23002
NCH55,OUT046,1623.5547
FDT44,OUT027,3653.5068
DRG49,OUT046,3530.1812
FDX46,OUT010,133.28343
DRG36,OUT049,2723.6875
FDU37,OUT049,1308.1088
FDK10,OUT049,3066.5044
DRF37,OUT027,7470.8438
FDC44,OUT035,1778.8578
FDP15,OUT046,4595.7026
FDZ27,OUT027,1450.9691
FDY22,OUT019,267.73608
DRG51,OUT035,2538.1301
FDN58,OUT045,3340.8464
FDW01,OUT049,2430.697
FDX24,OUT018,1206.264
FDO51,OUT017,680.43036
FDJ52,OUT027,4463.89
NCY06,OUT010,295.84824
FDE20,OUT018,2500.2122
FDT23,OUT010,186.24889
FDQ51,OUT046,657.0541
FDE35,OUT046,1134.5094
FDB46,OUT013,3486.3096
NCG19,OUT035,3493.4988
NCL06,OUT018,3575.7305
FDT36,OUT019,93.27116
FDC56,OUT049,1945.4335
FDJ26,OUT049,3533.5798
FDZ59,OUT017,2594.9612
FDV11,OUT027,4317.377
FDR13,OUT010,245.9873
FDI15,OUT018,4583.5566
FDF47,OUT018,2804.3838
NCB54,OUT019,300.51288
NCK19,OUT027,5119.4683
FDX16,OUT017,2441.759
FDL50,OUT045,1997.6951
NCE31,OUT035,1021.2296
DRJ01,OUT049,2539.1865
FDE22,OUT013,2796.6436
FDY20,OUT019,217.821
NCO14,OUT045,747.9236
NCR50,OUT017,2476.314
DRM47,OUT017,3115.855
FDO27,OUT010,361.06824
FDJ20,OUT027,3793.8772
NCX17,OUT013,3544.2217
FDG59,OUT049,498.1796
FDD52,OUT045,1418.2489
FDO48,OUT017,3720.874
FDC59,OUT019,64.5195
FDS15,OUT018,1463.4443
FDB47,OUT035,3676.0076
FDV14,OUT019,217.06949
FDB27,OUT013,3414.3977
FDA35,OUT035,1783.8938
FDN51,OUT018,4473.243
FDO39,OUT019,480.11337
FDB28,OUT049,2658.7632
DRJ25,OUT046,665.80176
FDH46,OUT027,2718.8757
FDI10,OUT045,2318.0461
FDU21,OUT018,673.5808
FDD09,OUT049,3021.3
FDD10,OUT046,2759.9463
FDN31,OUT010,382.64505
FDA46,OUT018,2941.971
FDM56,OUT046,1658.5393
FDF11,OUT010,596.37555
FDS32,OUT018,1901.4915
NCM06,OUT013,2447.8738
FDZ26,OUT045,3493.7427
FDO01,OUT013,2373.1875
FDJ46,OUT049,3007.6409
FDG26,OUT019,730.36005
FDZ38,OUT035,3438.5183
NCO55,OUT013,1612.064
FDT60,OUT035,1739.5487
FDW37,OUT049,1573.5101
NCK42,OUT018,2859.2683
FDA45,OUT046,2337.3845
FDW55,OUT018,4472.535
FDY44,OUT017,3696.691
FDQ31,OUT017,1661.9263
FDM09,OUT049,2640.9053
FDH12,OUT018,1452.3728
NCQ43,OUT035,1763.4272
FDT33,OUT035,2646.078
NCT41,OUT018,2186.6252
DRJ25,OUT010,153.94696
NCQ41,OUT046,3553.8054
NCN17,OUT049,1663.9557
DRO35,OUT027,2755.3843
FDU27,OUT018,620.3791
FDY43,OUT027,5525.0728
FDG46,OUT035,1842.4912
DRL49,OUT018,1881.8492
NCB55,OUT049,1002.81854
FDK28,OUT049,3782.4946
FDO49,OUT045,897.80975
FDT03,OUT013,3459.6306
FDW33,OUT027,3097.3206
FDR02,OUT035,1995.6956
FDF50,OUT013,3489.9158
FDA40,OUT018,912.99554
NCT53,OUT018,2504.978
FDY60,OUT035,2182.1934
FDP44,OUT027,3125.0642
NCQ50,OUT045,3124.0461
NCC30,OUT017,2776.1536
FDQ60,OUT018,1912.8354
FDG41,OUT046,1801.6752
FDQ03,OUT046,4285.2197
FDM03,OUT045,1280.6792
FDZ51,OUT018,1186.9983
DRF51,OUT035,721.4529
FDF39,OUT017,5068.139
FDW52,OUT035,2799.3623
FDY22,OUT049,2468.287
FDG14,OUT013,2575.2515
FDA57,OUT017,957.4422
FDL45,OUT019,285.65408
FDX28,OUT046,1519.2719
NCQ54,OUT013,2828.15
FDH40,OUT045,871.49396
FDU52,OUT035,2438.1902
FDT60,OUT010,221.58372
FDK08,OUT045,1574.32
FDN04,OUT049,2473.3525
FDE50,OUT013,3346.3018
FDI16,OUT049,698.45953
FDM50,OUT049,937.60815
NCV30,OUT049,1143.322
FDT44,OUT013,2053.7004
FDY60,OUT013,2319.3174
FDT56,OUT017,1107.1115
FDV58,OUT018,2771.4773
FDU04,OUT013,2133.864
NCN05,OUT027,4807.65
FDI53,OUT018,1603.4713
FDD34,OUT046,3054.0068
FDW47,OUT027,3782.5564
FDT51,OUT027,2716.013
FDO27,OUT013,1719.9304
NCQ18,OUT018,1227.3561
NCW05,OUT013,1525.067
FDI15,OUT010,817.76794
NCH43,OUT010,550.9268
FDT40,OUT049,1544.7546
NCG19,OUT017,3246.2297
NCM30,OUT035,840.9759
FDB38,OUT017,2906.3093
FDB22,OUT046,2575.201
FDC58,OUT046,1082.7742
NCI29,OUT013,2309.099
FDA23,OUT010,165.3917
DRG48,OUT013,2753.6558
FDV21,OUT013,2229.4944
NCG18,OUT019,221.80092
FDG40,OUT045,560.55853
FDU24,OUT018,1523.6338
FDA22,OUT049,2222.4333
FDY35,OUT046,1071.2163
FDJ15,OUT045,2619.7395
NCW18,OUT018,3329.2102
FDK56,OUT018,3031.5852
FDF44,OUT046,2512.343
FDP51,OUT049,1721.6403
FDU22,OUT027,3413.7822
FDM28,OUT017,2901.3862
NCL42,OUT046,3457.82
FDJ15,OUT019,395.79456
FDI32,OUT018,1508.9418
DRL11,OUT046,2481.618
DRO59,OUT018,1049.6012
FDA07,OUT019,304.94757
NCO53,OUT013,2336.05
FDO21,OUT045,3493.4373
FDW39,OUT045,2471.9038
NCV17,OUT013,2434.6372
FDE22,OUT046,2836.8518
NCB06,OUT018,2347.0574
DRF48,OUT017,2885.9941
FDB05,OUT013,4710.3413
FDP28,OUT027,7505.8657
FDP23,OUT046,4215.9316
NCS41,OUT018,2734.3289
FDS40,OUT018,516.0878
FDA16,OUT017,3551.9246
FDN20,OUT035,3279.573
FDF04,OUT027,8313.66
DRG36,OUT018,2299.7678
FDW16,OUT018,1039.3092
FDU09,OUT017,1014.55457
FDW01,OUT046,2836.6433
FDB15,OUT045,4334.8633
NCJ17,OUT049,1459.4937
NCT18,OUT018,2330.0576
FDG16,OUT018,3013.951
FDP27,OUT017,3178.0962
FDQ44,OUT027,3797.359
FDL50,OUT027,3796.5554
FDW57,OUT027,4517.186
FDS34,OUT013,1970.4144
NCV30,OUT035,1053.3645
FDD26,OUT018,2884.1506
FDA03,OUT045,2122.8245
FDS27,OUT018,3193.4758
FDM12,OUT013,3120.2686
NCV42,OUT027,2736.9338
NCS41,OUT046,3517.5676
FDN56,OUT018,2134.6472
DRK59,OUT046,3561.3223
NCG18,OUT046,1272.3562
NCN26,OUT017,1592.6603
FDI60,OUT027,1790.7334
NCI43,OUT049,1036.3485
NCL17,OUT049,2336.9155
FDQ19,OUT019,791.8022
FDY43,OUT049,2684.6255
FDR36,OUT049,795.36743
FDJ58,OUT049,2543.6772
DRY23,OUT045,793.4497
FDK26,OUT027,5564.854
DRH03,OUT045,1405.2349
FDC10,OUT010,257.85654
FDD23,OUT013,3156.3442
FDP32,OUT045,1803.2655
FDO31,OUT035,1231.764
FDQ57,OUT013,2653.8853
FDX32,OUT027,4258.351
FDC39,OUT027,5254.361
FDU55,OUT046,4248.0405
FDL45,OUT013,2273.2178
DRK37,OUT049,2889.5884
FDK22,OUT013,3841.1597
DRG37,OUT027,4245.7124
FDK22,OUT017,3769.7576
DRH36,OUT018,772.25385
DRC36,OUT018,2153.4695
DRE03,OUT027,1797.4099
FDF34,OUT046,3435.972
FDZ22,OUT046,1561.9878
FDC44,OUT010,333.73883
FDN31,OUT027,5836.239
FDO03,OUT017,4020.6414
FDA01,OUT049,974.1071
NCH42,OUT049,3813.1978
FDF46,OUT018,1942.7712
DRL35,OUT046,973.55066
FDW46,OUT049,977.0717
FDB58,OUT046,2605.7888
FDD47,OUT018,2151.6555
NCO17,OUT045,1780.0613
FDJ26,OUT017,4215.3247
FDU37,OUT045,1262.4716
